home_team,away_team,home_goal,away_goal,season,round,data,hora,home_team_state_BA,home_team_state_CE,home_team_state_GO,home_team_state_MG,home_team_state_MT,home_team_state_PE,home_team_state_PR,home_team_state_RJ,home_team_state_RS,home_team_state_SC,home_team_state_SP,away_team_state_BA,away_team_state_CE,away_team_state_GO,away_team_state_MG,away_team_state_MT,away_team_state_PE,away_team_state_PR,away_team_state_RJ,away_team_state_RS,away_team_state_SC,away_team_state_SP
Coritiba,Cruzeiro,4,0,2012,18,2012-08-19,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gremio,Figueirense,4,0,2012,18,2012-08-19,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Atletico-GO,Palmeiras,2,1,2012,18,2012-08-19,18:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Portuguesa,Internacional,1,1,2012,18,2012-08-19,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Flamengo,Vasco,1,0,2012,18,2012-08-19,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Vasco,Fluminense,1,2,2012,19,2012-08-25,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Palmeiras,Santos,1,2,2012,19,2012-08-25,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Ponte Preta,Portuguesa,2,1,2012,19,2012-08-25,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Internacional,Gremio,0,1,2012,19,2012-08-26,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Botafogo,Flamengo,0,0,2012,19,2012-08-26,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Sao Paulo,1,2,2012,19,2012-08-26,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Figueirense,Coritiba,3,1,2012,19,2012-08-26,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Cruzeiro,Atletico-MG,2,2,2012,19,2012-08-26,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sport,Nautico,0,0,2012,19,2012-08-26,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Bahia,Atletico-GO,1,1,2012,19,2012-08-26,18:30:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Coritiba,Internacional,1,0,2012,20,2012-08-29,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Santos,Bahia,1,3,2012,20,2012-08-29,19:30:00,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Nautico,Figueirense,3,2,2012,20,2012-08-29,20:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Atletico-MG,Ponte Preta,2,2,2012,20,2012-08-29,20:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Portuguesa,Palmeiras,3,0,2012,20,2012-08-29,20:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Corinthians,1,1,2012,20,2012-08-29,22:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gremio,Vasco,2,0,2012,20,2012-08-29,22:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Atletico-GO,Cruzeiro,0,2,2012,20,2012-08-29,22:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Flamengo,Sport,1,1,2012,20,2012-08-30,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sao Paulo,Botafogo,4,0,2012,20,2012-08-30,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Palmeiras,Gremio,0,0,2012,21,2012-09-01,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Figueirense,Fluminense,2,2,2012,21,2012-09-01,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Vasco,Portuguesa,2,0,2012,21,2012-09-01,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Bahia,Sao Paulo,1,0,2012,21,2012-09-02,16:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Santos,2,1,2012,21,2012-09-02,16:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Internacional,Flamengo,4,1,2012,21,2012-09-02,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Atletico-MG,1,0,2012,21,2012-09-02,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Botafogo,Coritiba,2,0,2012,21,2012-09-02,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cruzeiro,Nautico,3,0,2012,21,2012-09-02,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ponte Preta,Atletico-GO,3,1,2012,21,2012-09-02,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Flamengo,Ponte Preta,0,1,2012,22,2012-09-05,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Portuguesa,Coritiba,3,0,2012,22,2012-09-05,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Nautico,Vasco,1,1,2012,22,2012-09-05,19:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Bahia,Atletico-MG,0,0,2012,22,2012-09-05,19:30:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gremio,Atletico-GO,2,1,2012,22,2012-09-05,20:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Figueirense,Corinthians,1,0,2012,22,2012-09-05,22:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Cruzeiro,Botafogo,1,3,2012,22,2012-09-05,22:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sao Paulo,Internacional,1,1,2012,22,2012-09-05,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Fluminense,Santos,3,1,2012,22,2012-09-06,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Palmeiras,Sport,3,1,2012,22,2012-09-06,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Ponte Preta,Figueirense,2,2,2012,23,2012-09-08,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Coritiba,Flamengo,3,0,2012,23,2012-09-08,18:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Gremio,3,1,2012,23,2012-09-08,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Botafogo,Nautico,3,1,2012,23,2012-09-09,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Santos,Sao Paulo,0,0,2012,23,2012-09-09,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Internacional,Fluminense,0,1,2012,23,2012-09-09,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Atletico-GO,Portuguesa,1,1,2012,23,2012-09-09,18:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Atletico-MG,Palmeiras,3,0,2012,23,2012-09-09,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Cruzeiro,2,1,2012,23,2012-09-09,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Vasco,Bahia,0,4,2012,23,2012-09-09,18:30:00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Corinthians,Ponte Preta,1,1,2012,24,2012-09-12,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Portuguesa,Fluminense,0,2,2012,24,2012-09-12,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Figueirense,Cruzeiro,2,0,2012,24,2012-09-12,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Sport,Bahia,1,1,2012,24,2012-09-12,20:30:00,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Atletico-GO,Coritiba,1,2,2012,24,2012-09-12,20:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Vasco,Palmeiras,3,1,2012,24,2012-09-12,22:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Santos,Flamengo,2,0,2012,24,2012-09-12,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Atletico-MG,Sao Paulo,1,0,2012,24,2012-09-12,22:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gremio,Nautico,2,0,2012,24,2012-09-13,21:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Botafogo,Internacional,1,1,2012,24,2012-09-13,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Fluminense,Atletico-GO,1,2,2012,25,2012-09-15,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sao Paulo,Portuguesa,3,1,2012,25,2012-09-15,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Palmeiras,Corinthians,0,2,2012,25,2012-09-16,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Cruzeiro,Vasco,1,1,2012,25,2012-09-16,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Coritiba,Santos,1,2,2012,25,2012-09-16,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
